date,hist_regime,vix,vix9d,yield10y,gold,tlt,hyg,copper,oil,eem,xlre,composite_score,flow_regime,skew
2024-08-08,bull_2024,23.79,,,224.01,95.32,77.98,24.97,75.36,41.83,41.6,1,neutral,147.37
2024-08-09,bull_2024,20.37,,,224.56,96.26,77.97,25.04,76.22,42.06,41.81,3,mild_risk_on,144.52
2024-08-12,bull_2024,20.71,,,228.41,96.61,78.02,25.55,78.63,42.2,41.56,4,mild_risk_on,140.82
2024-08-13,bull_2024,18.12,,,228.06,97.28,78.38,25.43,77.64,42.67,41.85,4,mild_risk_on,143.87
2024-08-14,bull_2024,16.19,,,226.2,97.89,78.52,25.3,76.59,42.44,42.0,5,risk_on,141.82
2024-08-15,bull_2024,15.23,,,226.91,97.1,78.59,25.96,77.41,42.91,41.88,5,risk_on,143.56
2024-08-16,bull_2024,14.8,,,231.99,97.44,78.84,26.1,76.32,43.41,41.86,6,risk_on,142.55
2024-08-19,bull_2024,14.65,,,231.61,97.89,78.97,26.37,74.38,43.83,42.11,6,risk_on,141.5
2024-08-20,bull_2024,15.88,,,232.46,98.67,78.9,26.11,73.83,43.49,42.15,5,risk_on,146.26
2024-08-21,bull_2024,16.27,,,232.15,98.73,79.08,26.38,72.6,43.66,42.29,5,risk_on,149.67
2024-08-22,bull_2024,17.55,,,229.37,97.75,78.98,25.96,73.58,43.12,42.55,5,risk_on,154.16
2024-08-23,bull_2024,15.86,,,232.02,98.39,79.4,26.48,75.55,43.84,43.37,5,risk_on,153.95
2024-08-26,bull_2024,16.15,,,232.76,98.14,79.24,26.61,77.83,43.47,43.34,5,risk_on,151.5
2024-08-27,bull_2024,15.43,,,233.39,97.97,79.29,26.82,76.49,43.53,43.45,5,risk_on,151.83
2024-08-28,bull_2024,17.11,,,231.75,97.85,79.25,26.28,75.48,43.26,43.3,5,risk_on,151.68
2024-08-29,bull_2024,15.65,,,232.95,97.53,79.33,26.22,76.77,43.28,43.13,5,risk_on,153.01
2024-08-30,bull_2024,15.0,,,231.29,96.49,79.34,26.31,74.34,43.37,43.55,5,risk_on,159.0
2024-09-02,bull_2024,15.55,,,,,,,,,,2,mild_risk_on,
2024-09-03,bull_2024,20.72,,,230.29,97.75,78.68,25.47,71.09,42.51,43.65,4,mild_risk_on,163.6
2024-09-04,bull_2024,21.32,,,230.43,99.01,78.97,25.45,69.61,42.5,43.75,4,mild_risk_on,160.9
2024-09-05,bull_2024,19.9,,,232.35,99.57,79.24,25.81,69.89,42.56,43.63,4,mild_risk_on,156.71
2024-09-06,bull_2024,22.38,,,230.63,99.56,79.14,25.41,68.93,41.78,43.63,2,mild_risk_on,148.98
2024-09-09,bull_2024,19.45,,,231.6,99.99,79.33,25.84,69.27,42.13,44.15,4,mild_risk_on,140.33
2024-09-10,bull_2024,19.08,,,232.62,100.69,79.18,25.64,66.96,41.97,44.93,4,mild_risk_on,139.75
2024-09-11,bull_2024,17.69,,,232.25,100.61,79.3,26.02,67.85,42.28,44.81,5,risk_on,139.73
2024-09-12,bull_2024,17.07,,,236.33,100.14,79.41,26.32,69.89,42.63,44.89,5,risk_on,145.88
2024-09-13,bull_2024,16.56,,,238.68,100.41,79.63,26.4,69.84,42.83,45.21,5,risk_on,149.99
2024-09-16,bull_2024,17.14,,,238.66,101.33,79.83,26.65,70.88,42.97,45.36,5,risk_on,152.17
2024-09-17,bull_2024,17.61,,,237.34,100.84,79.85,26.8,71.72,43.02,45.0,5,risk_on,157.54
2024-09-18,bull_2024,18.23,,,235.51,99.59,79.92,26.646,70.66,42.87,44.87,4,mild_risk_on,167.42
2024-09-19,bull_2024,16.33,,,239.17,99.26,80.16,27.18,72.75,43.78,44.76,5,risk_on,171.72
2024-09-20,bull_2024,16.15,,,242.21,98.88,80.26,27.11,72.92,43.69,44.68,5,risk_on,165.75
2024-09-23,bull_2024,15.89,,,242.68,98.67,80.11,27.21,72.25,44.03,44.86,5,risk_on,165.6
2024-09-24,bull_2024,15.39,,,246.07,98.65,80.12,28.3,73.29,45.53,44.86,5,risk_on,162.41
2024-09-25,bull_2024,15.41,,,245.73,97.83,80.03,28.06,71.48,45.05,44.67,5,risk_on,160.48
2024-09-26,bull_2024,15.37,,,246.98,98.06,80.16,28.98,69.01,46.7,44.23,5,risk_on,158.67
2024-09-27,bull_2024,16.96,,,245.02,98.57,80.36,28.64,70.27,46.61,44.29,5,risk_on,160.99
2024-09-30,bull_2024,16.73,,,243.06,98.1,80.3,28.35,69.92,45.86,44.67,5,risk_on,154.3
2024-10-01,bull_2024,19.26,,,245.61,98.49,79.87,28.6,72.11,46.19,44.4,4,mild_risk_on,158.59
2024-10-02,bull_2024,18.9,,,245.66,97.66,79.88,29.14,72.76,47.1,44.24,4,mild_risk_on,161.5
2024-10-03,bull_2024,20.49,,,245.49,96.74,79.69,28.44,75.73,46.54,43.81,4,mild_risk_on,162.78
2024-10-04,bull_2024,19.21,,,245.0,95.55,79.6,28.59,76.35,46.97,43.52,4,mild_risk_on,156.43
2024-10-07,bull_2024,22.64,,,244.17,94.83,79.26,28.52,79.2,47.36,43.2,2,mild_risk_on,155.57
2024-10-08,bull_2024,21.42,,,242.37,94.99,79.45,28.0,75.79,46.19,43.33,4,mild_risk_on,156.28
2024-10-09,bull_2024,20.86,,,241.05,94.45,79.4,27.64,75.25,45.94,43.35,4,mild_risk_on,156.93
2024-10-10,bull_2024,20.93,,,242.82,94.08,79.36,27.85,77.77,46.03,42.99,4,mild_risk_on,154.09
2024-10-11,bull_2024,20.46,,,245.47,93.7,79.57,28.17,77.49,46.36,43.43,4,mild_risk_on,159.43
2024-10-14,bull_2024,19.7,,,245.07,93.765,79.61,27.66,75.93,46.17,43.73,4,mild_risk_on,153.08
2024-10-15,bull_2024,20.64,,,245.92,94.91,79.59,27.27,72.76,45.19,44.28,4,mild_risk_on,159.69
2024-10-16,bull_2024,19.58,,,247.15,95.31,79.73,27.41,72.4,45.54,44.72,4,mild_risk_on,161.85
2024-10-17,bull_2024,19.11,,,248.63,93.8,79.61,27.2,72.62,45.47,44.43,4,mild_risk_on,165.82
2024-10-18,bull_2024,18.03,,,251.27,93.87,79.8,27.58,71.38,45.92,44.74,4,mild_risk_on,155.55
2024-10-21,bull_2024,18.37,,,251.22,92.23,79.48,27.41,72.26,45.6,43.82,4,mild_risk_on,150.97
2024-10-22,bull_2024,18.2,,,253.93,92.32,79.37,27.57,73.98,45.5,43.89,4,mild_risk_on,146.8
2024-10-23,bull_2024,19.24,,,250.87,92.07,79.13,27.22,73.55,45.23,44.32,4,mild_risk_on,146.97
2024-10-24,bull_2024,19.08,,,252.8,92.66,79.36,27.39,73.06,45.16,44.42,4,mild_risk_on,144.71
2024-10-25,bull_2024,20.33,,,253.32,92.14,79.28,27.43,74.23,45.12,44.07,4,mild_risk_on,148.91
2024-10-28,bull_2024,19.8,,,253.33,91.89,79.48,27.45,70.43,45.32,44.21,4,mild_risk_on,148.46
2024-10-29,bull_2024,19.34,,,256.09,92.03,79.5,27.46,69.66,45.18,43.81,4,mild_risk_on,150.74
2024-10-30,bull_2024,20.35,,,257.5,92.3,79.36,27.36,71.36,44.74,43.97,4,mild_risk_on,153.45
2024-10-31,bull_2024,23.16,,,253.51,92.45,79.14,27.36,73.08,44.45,43.2,2,mild_risk_on,152.07
2024-11-01,bull_2024,21.88,,,252.47,90.84,78.75,27.35,72.02,44.49,42.74,4,mild_risk_on,146.66
2024-11-04,bull_2024,21.98,,,252.83,92.25,78.97,27.82,74.29,44.74,43.22,4,mild_risk_on,148.95
2024-11-05,bull_2024,20.49,,,253.4,92.74,79.19,28.01,74.73,45.35,43.81,4,mild_risk_on,152.68
2024-11-06,bull_2024,16.27,,,245.7,90.2,79.33,26.68,74.54,44.79,42.64,5,risk_on,148.11
2024-11-07,bull_2024,15.2,,,249.65,91.33,79.67,27.84,74.66,45.78,43.17,5,risk_on,152.12
2024-11-08,bull_2024,14.94,,,247.96,92.49,79.8,27.11,73.13,44.65,43.91,6,risk_on,150.34
2024-11-11,bull_2024,14.97,,,242.14,92.04,79.71,26.68,70.94,44.31,43.53,6,risk_on,140.32
2024-11-12,bull_2024,14.71,,,240.05,90.66,79.39,26.06,70.69,43.47,42.98,6,risk_on,141.5
2024-11-13,bull_2024,14.02,,,237.63,89.8,79.41,25.64,70.73,43.19,43.32,6,risk_on,142.92
2024-11-14,bull_2024,14.31,,,237.01,90.32,79.24,25.73,71.29,42.95,42.93,6,risk_on,147.98
2024-11-15,bull_2024,16.14,,,236.59,90.08,79.23,25.6,69.75,42.95,42.98,5,risk_on,149.55
2024-11-18,bull_2024,15.58,,,241.09,90.24,79.38,25.99,72.07,43.44,43.36,5,risk_on,147.33
2024-11-19,bull_2024,16.35,,,243.25,90.7,79.5,26.15,72.31,43.41,43.54,5,risk_on,149.46
2024-11-20,bull_2024,17.16,,,244.62,90.41,79.48,26.04,72.02,43.36,43.47,5,risk_on,153.0
2024-11-21,bull_2024,16.87,,,246.66,90.34,79.51,25.9,73.2,43.27,43.76,5,risk_on,155.72
2024-11-22,bull_2024,15.24,,,249.84,90.39,79.49,25.67,74.25,43.28,44.09,5,risk_on,161.64
2024-11-25,bull_2024,14.6,,,242.48,92.73,79.79,25.94,72.1,43.31,44.68,6,risk_on,167.28
2024-11-26,bull_2024,14.1,,,242.95,92.37,79.64,25.69,71.61,43.13,44.9,6,risk_on,166.23
2024-11-27,bull_2024,14.1,,,243.49,93.01,79.88,25.79,71.72,43.19,45.21,6,risk_on,167.94
2024-11-28,bull_2024,13.9,,,,,,,,,,3,mild_risk_on,
2024-11-29,bull_2024,13.51,,,245.59,93.97,80.04,25.8,71.61,43.26,45.0,6,risk_on,
2024-12-02,bull_2024,13.34,,,243.44,93.87,79.65,25.87,71.04,43.43,44.32,6,risk_on,170.65
2024-12-03,bull_2024,13.3,,,243.93,93.06,79.65,26.2,73.04,43.52,44.06,6,risk_on,170.23
2024-12-04,bull_2024,13.45,,,244.67,94.06,79.84,26.18,71.88,43.63,43.94,6,risk_on,172.45
2024-12-05,bull_2024,13.54,,,242.86,94.25,79.77,26.19,71.47,43.92,43.83,6,risk_on,173.93
2024-12-06,bull_2024,12.77,,,242.95,94.39,79.9,26.15,70.24,43.85,43.77,6,risk_on,168.05
2024-12-09,bull_2024,14.19,,,245.36,93.52,79.8,26.59,71.17,44.75,43.86,6,risk_on,163.14
2024-12-10,bull_2024,14.18,,,248.59,93.08,79.84,26.6,71.4,44.03,43.15,6,risk_on,165.12
2024-12-11,bull_2024,13.58,,,250.96,92.2,79.86,26.59,73.33,44.21,43.04,6,risk_on,169.06
2024-12-12,bull_2024,13.92,,,247.28,91.08,79.64,26.42,73.21,43.99,43.01,6,risk_on,167.43
2024-12-13,bull_2024,13.81,,,244.29,90.15,79.41,26.12,74.21,44.03,42.83,6,risk_on,169.91
2024-12-16,bull_2024,14.69,,,244.88,90.42,79.56,26.14,73.7,43.79,42.61,6,risk_on,166.79
2024-12-17,bull_2024,15.87,,,243.94,90.64,79.39,25.89,73.3,42.96,42.42,5,risk_on,173.04
2024-12-18,bull_2024,27.62,,,239.26,89.16,78.17,25.63,72.94,41.96,40.76,2,mild_risk_on,168.92
2024-12-19,bull_2024,24.09,,,239.6,87.81,78.09,25.52,72.61,42.1,40.06,2,mild_risk_on,163.1
2024-12-20,bull_2024,18.36,,,242.1,88.31,78.58,25.62,73.1,42.27,40.79,4,mild_risk_on,161.21
2024-12-23,bull_2024,16.78,,,240.96,87.5,78.37,25.59,73.06,42.51,40.54,5,risk_on,170.65
2024-12-24,bull_2024,14.27,,,241.44,87.87,78.62,25.66,73.65,42.64,40.81,6,risk_on,180.09
2024-12-26,bull_2024,14.73,,,243.07,87.82,78.82,25.89,73.13,42.49,40.87,6,risk_on,173.72
2024-12-27,bull_2024,15.95,,,241.4,87.1,78.55,25.79,73.85,42.3,40.54,5,risk_on,167.92
2024-12-30,bull_2024,17.4,,,240.63,87.8,78.66,25.63,74.82,41.96,40.35,5,risk_on,161.08
2024-12-31,bull_2024,17.35,,,242.13,87.33,78.65,25.16,75.55,41.82,40.67,5,risk_on,169.16
2025-01-02,bull_2025,17.93,,,245.42,87.57,78.84,25.32,76.93,41.76,40.29,5,risk_on,157.2
2025-01-03,bull_2025,16.13,,,243.49,87.29,78.96,25.55,77.92,42.15,40.84,5,risk_on,157.32
2025-01-06,bull_2025,16.04,,,243.19,86.9,79.1,26.0,77.3,42.3,40.28,5,risk_on,152.64
2025-01-07,bull_2025,17.82,,,244.56,85.92,78.84,26.21,78.17,42.0,39.98,5,risk_on,155.1
2025-01-08,bull_2025,17.7,,,245.86,86.03,78.94,26.74,77.3,41.8,40.15,5,risk_on,154.34
2025-01-09,bull_2025,18.07,,,,,,,,,,1,neutral,
2025-01-10,bull_2025,19.54,,,248.21,85.46,78.53,26.89,80.64,41.09,39.18,4,mild_risk_on,151.45
2025-01-13,bull_2025,19.19,,,245.74,85.43,78.51,27.08,82.23,40.81,39.68,4,mild_risk_on,170.55
2025-01-14,bull_2025,18.71,,,247.03,85.29,78.61,27.24,81.67,41.27,40.02,4,mild_risk_on,167.64
2025-01-15,bull_2025,16.12,,,248.88,86.76,79.3,27.6,84.34,41.81,40.19,5,risk_on,163.54
2025-01-16,bull_2025,16.6,,,250.6,87.04,79.39,27.75,82.94,41.76,41.09,5,risk_on,167.41
2025-01-17,bull_2025,15.97,,,249.27,87.19,79.46,27.25,82.52,42.09,41.08,5,risk_on,165.35
2025-01-20,bull_2025,15.81,,,,,,,,,,2,mild_risk_on,
2025-01-21,bull_2025,15.06,,,253.13,87.97,79.67,27.23,81.11,42.54,41.83,5,risk_on,173.0
2025-01-22,bull_2025,15.1,,,254.43,87.51,79.56,27.0,80.43,42.57,41.1,5,risk_on,179.98
2025-01-23,bull_2025,15.02,,,254.07,86.83,79.66,27.13,79.21,42.67,41.43,5,risk_on,179.32
2025-01-24,bull_2025,14.85,,,255.65,87.22,79.75,27.15,79.6,42.95,41.55,6,risk_on,173.16
2025-01-27,bull_2025,17.9,,,252.99,88.25,79.81,26.63,77.93,42.17,41.96,5,risk_on,168.55
2025-01-28,bull_2025,16.41,,,255.18,88.19,79.78,26.69,78.86,42.48,41.45,5,risk_on,163.64
2025-01-29,bull_2025,16.56,,,254.2,88.01,79.73,26.9,77.78,42.49,40.97,5,risk_on,157.43
2025-01-30,bull_2025,15.84,,,258.05,88.34,79.88,27.17,77.75,43.21,41.51,5,risk_on,156.7
2025-01-31,bull_2025,16.43,,,258.56,87.76,79.72,26.85,78.02,42.72,41.42,5,risk_on,158.47
2025-02-03,bull_2025,18.62,,,259.94,88.16,79.26,27.16,77.82,42.41,41.35,4,mild_risk_on,155.45
2025-02-04,bull_2025,17.21,,,262.5,88.43,79.51,27.48,77.51,43.17,41.35,5,risk_on,159.44
2025-02-05,bull_2025,15.77,,,264.13,89.89,79.72,27.93,76.09,43.06,42.0,5,risk_on,162.64
2025-02-06,bull_2025,15.5,,,263.43,89.85,79.6,28.09,75.45,43.24,42.12,5,risk_on,163.57
2025-02-07,bull_2025,16.54,,,263.9,89.27,79.35,28.9,75.86,43.2,41.97,5,risk_on,166.53
2025-02-10,bull_2025,15.81,,,268.37,89.0,79.51,29.5,77.4,43.72,42.03,5,risk_on,166.95
2025-02-11,bull_2025,16.02,,,267.39,88.43,79.48,28.88,78.27,43.55,42.26,5,risk_on,168.81
2025-02-12,bull_2025,15.89,,,267.67,87.23,79.31,29.58,76.32,43.79,41.9,5,risk_on,166.1
2025-02-13,bull_2025,15.1,,,270.31,88.68,79.67,30.16,76.39,44.07,42.23,6,risk_on,163.36
2025-02-14,bull_2025,14.77,,,266.29,89.15,79.76,29.27,75.82,44.41,42.06,6,risk_on,167.97
2025-02-17,bull_2025,15.37,,,,,,,,,,2,mild_risk_on,
2025-02-18,bull_2025,15.35,,,270.7,88.1,79.69,28.84,76.96,44.69,42.21,5,risk_on,183.12
2025-02-19,bull_2025,15.27,,,270.85,88.21,79.75,28.81,77.45,44.62,42.29,5,risk_on,175.76
2025-02-20,bull_2025,15.66,,,270.99,88.54,79.8,29.07,77.76,45.03,42.58,5,risk_on,178.57
2025-02-21,bull_2025,18.21,,,270.74,89.61,79.65,28.6,75.35,44.9,42.23,4,mild_risk_on,165.0
2025-02-24,bull_2025,18.98,,,272.21,89.87,79.75,28.4,75.97,44.21,42.42,4,mild_risk_on,156.93
2025-02-25,bull_2025,19.43,,,268.62,91.42,79.95,28.36,74.13,44.24,42.87,4,mild_risk_on,157.6
2025-02-26,bull_2025,19.1,,,269.03,91.96,80.06,28.6,73.85,44.68,42.66,4,mild_risk_on,153.44
2025-02-27,bull_2025,21.13,,,264.93,91.31,79.91,28.69,75.28,43.81,42.85,4,mild_risk_on,149.32
2025-02-28,bull_2025,19.63,,,263.27,92.43,80.13,28.38,75.22,43.21,43.15,4,mild_risk_on,157.94
2025-03-03,bull_2025,22.78,,,266.74,92.57,79.59,28.57,73.32,42.83,43.52,2,mild_risk_on,154.26
2025-03-04,bull_2025,23.51,,,269.06,91.43,79.58,28.49,73.31,43.19,43.02,2,mild_risk_on,151.38
2025-03-05,bull_2025,21.93,,,269.62,90.7,79.62,30.08,71.42,44.48,43.42,5,risk_on,138.88
2025-03-06,bull_2025,24.87,,,268.25,90.4,79.32,29.9,71.13,44.2,42.23,2,mild_risk_on,137.65
2025-03-07,bull_2025,23.37,,,268.39,90.11,79.45,29.48,72.09,44.42,42.47,2,mild_risk_on,139.94
2025-03-10,bull_2025,27.86,,,266.04,91.05,79.15,29.08,70.89,43.36,42.06,2,mild_risk_on,146.04
2025-03-11,bull_2025,26.92,,,269.16,90.4,78.87,29.9,71.45,43.72,41.62,2,mild_risk_on,132.79
2025-03-12,bull_2025,24.23,,,270.33,89.86,78.96,30.22,72.8,43.96,41.47,3,mild_risk_on,128.69
2025-03-13,bull_2025,24.66,,,275.13,90.65,78.52,30.78,71.62,43.78,40.66,3,mild_risk_on,128.86
2025-03-14,bull_2025,21.77,,,275.24,90.17,78.88,30.46,72.28,44.58,41.45,5,risk_on,130.3
2025-03-17,bull_2025,20.51,,,276.73,90.62,79.07,31.08,72.71,45.34,42.18,5,risk_on,133.9
2025-03-18,bull_2025,21.7,,,279.96,90.71,78.93,31.32,72.21,45.11,41.92,5,risk_on,136.75
2025-03-19,bull_2025,19.9,,,281.11,91.18,79.45,32.0,72.42,45.22,41.97,5,risk_on,136.45
2025-03-20,bull_2025,19.8,,,280.75,91.24,79.34,31.99,73.73,44.8,41.92,5,risk_on,140.79
2025-03-21,bull_2025,19.28,,,278.49,90.7,79.22,31.9,73.79,44.58,41.51,5,risk_on,141.73
2025-03-24,bull_2025,17.48,,,277.25,89.77,79.45,31.84,74.88,44.78,41.82,6,risk_on,144.01
2025-03-25,bull_2025,17.15,,,278.47,89.76,79.41,32.68,74.82,44.65,41.32,6,risk_on,148.68
2025-03-26,bull_2025,18.33,,,278.24,89.17,79.09,32.75,75.42,44.38,41.53,5,risk_on,144.75
2025-03-27,bull_2025,18.69,,,281.97,88.91,78.94,31.96,75.48,44.6,41.43,5,risk_on,140.85
2025-03-28,bull_2025,21.65,,,284.06,90.14,78.8,31.95,74.77,43.77,41.41,5,risk_on,139.04
2025-03-31,bull_2025,22.28,,,288.14,91.03,78.89,31.6,77.33,43.7,41.85,3,mild_risk_on,148.58
2025-04-01,bull_2025,21.77,,,287.57,91.49,78.69,31.52,77.08,43.84,41.88,5,risk_on,143.01
2025-04-02,bull_2025,21.51,,,288.16,91.43,78.85,31.53,77.74,43.9,42.08,5,risk_on,144.27
2025-04-03,bull_2025,30.02,,,286.42,91.85,77.87,30.07,72.25,42.97,40.82,1,neutral,139.2
2025-04-04,bull_2025,45.31,,,279.72,92.85,76.76,27.52,67.92,40.58,38.96,-1,mild_risk_off,136.54
2025-04-07,bull_2025,46.98,,,273.71,90.05,76.1,26.68,65.98,39.07,38.02,-1,mild_risk_off,133.82
2025-04-08,bull_2025,52.33,,,275.2,88.35,75.75,25.72,63.34,38.52,37.08,-1,mild_risk_off,135.68
2025-04-09,bull_2025,33.62,,,285.38,88.87,77.78,27.74,67.58,41.19,39.21,0,neutral,142.23
2025-04-10,bull_2025,40.72,,,292.35,86.42,76.51,27.49,65.32,40.48,38.38,-1,mild_risk_off,127.54
2025-04-11,bull_2025,37.56,,,297.93,86.89,76.74,28.51,66.46,41.75,38.92,-1,mild_risk_off,128.64
2025-04-14,bull_2025,30.89,,,296.23,87.51,77.12,29.4,66.66,42.13,39.78,0,neutral,135.71
2025-04-15,bull_2025,30.12,,,297.78,87.82,77.33,29.01,66.48,42.09,39.84,0,neutral,135.76
2025-04-16,bull_2025,32.64,,,307.47,88.31,77.32,29.32,67.75,41.6,39.82,0,neutral,131.32
2025-04-17,bull_2025,29.65,,,306.12,87.53,77.77,29.47,69.48,41.92,40.45,0,neutral,130.02
2025-04-21,bull_2025,33.82,,,315.59,86.0,77.31,29.79,68.62,41.91,39.61,0,neutral,125.77
2025-04-22,bull_2025,30.57,,,311.11,86.48,77.61,30.38,69.37,42.54,40.42,1,neutral,125.93
2025-04-23,bull_2025,28.45,,,303.65,87.32,78.0,30.37,68.05,43.03,40.47,1,neutral,126.67
2025-04-24,bull_2025,26.47,,,308.07,88.24,78.7,30.61,68.46,43.53,40.59,3,mild_risk_on,129.02
2025-04-25,bull_2025,24.84,,,304.73,88.89,78.77,30.38,69.03,43.45,40.53,3,mild_risk_on,132.37
2025-04-28,bull_2025,25.15,,,309.07,89.45,78.81,30.44,67.76,43.53,40.78,3,mild_risk_on,131.28
2025-04-29,bull_2025,24.17,,,306.06,90.2,79.02,30.18,65.85,43.65,41.11,3,mild_risk_on,134.29
2025-04-30,bull_2025,24.7,,,303.77,89.47,78.6,28.54,63.56,43.76,41.3,2,mild_risk_on,132.73
2025-05-01,bull_2025,24.6,,,297.46,88.69,78.3,28.82,64.52,43.75,41.42,2,mild_risk_on,134.07
2025-05-02,bull_2025,22.68,,,297.98,87.73,78.54,29.1,64.01,45.0,41.93,2,mild_risk_on,134.78
2025-05-05,bull_2025,23.64,,,306.88,87.24,78.51,29.24,62.37,45.34,41.88,2,mild_risk_on,134.12
2025-05-06,bull_2025,24.76,,,315.48,87.53,78.45,29.66,64.6,45.16,41.59,2,mild_risk_on,133.24
2025-05-07,bull_2025,23.55,,,310.75,87.9,78.52,28.74,63.51,44.64,41.56,2,mild_risk_on,132.21
2025-05-08,bull_2025,22.48,,,304.63,86.92,78.5,28.58,65.6,44.61,41.36,2,mild_risk_on,131.52
2025-05-09,bull_2025,21.9,,,306.84,87.05,78.55,28.94,66.61,44.91,41.61,4,mild_risk_on,128.4
2025-05-12,bull_2025,18.39,,,298.19,86.24,79.33,28.92,67.6,45.88,41.65,4,mild_risk_on,137.67
2025-05-13,bull_2025,18.22,,,299.46,85.89,79.47,29.41,69.59,45.96,41.09,4,mild_risk_on,140.52
2025-05-14,bull_2025,18.62,,,293.16,85.32,79.18,29.0,68.73,46.31,40.74,4,mild_risk_on,138.94
2025-05-15,bull_2025,17.83,,,297.84,86.07,79.33,29.27,67.59,46.29,41.49,5,risk_on,140.85
2025-05-16,bull_2025,17.24,,,294.24,86.3,79.42,28.61,68.1,46.26,42.01,5,risk_on,136.01
2025-05-19,bull_2025,18.14,,,298.03,86.05,79.38,29.09,68.51,46.36,42.1,4,mild_risk_on,135.94
2025-05-20,bull_2025,18.09,,,303.58,85.43,79.34,29.24,68.66,46.31,41.88,4,mild_risk_on,137.27
2025-05-21,bull_2025,20.87,,,305.82,83.97,78.81,29.21,67.59,46.19,40.77,4,mild_risk_on,137.28
2025-05-22,bull_2025,20.28,,,303.11,84.41,78.97,29.23,67.14,46.04,40.63,4,mild_risk_on,139.04
2025-05-23,bull_2025,22.29,,,309.75,84.55,78.95,30.39,67.99,46.23,40.64,3,mild_risk_on,139.34
2025-05-26,bull_2025,20.57,,,,,,,,,,1,neutral,
2025-05-27,bull_2025,18.96,,,304.5,85.73,79.43,29.65,67.28,46.12,41.31,4,mild_risk_on,140.89
2025-05-28,bull_2025,19.31,,,303.81,85.36,79.38,29.21,67.89,45.91,41.31,4,mild_risk_on,137.65
2025-05-29,bull_2025,19.18,,,305.61,86.15,79.5,29.16,67.19,46.08,41.69,4,mild_risk_on,137.26
2025-05-30,bull_2025,18.57,,,303.6,86.28,79.57,29.36,67.15,45.52,41.73,4,mild_risk_on,138.25
2025-06-02,bull_2025,18.36,,,311.67,85.16,79.18,30.37,69.55,45.85,41.79,5,risk_on,141.04
2025-06-03,bull_2025,17.69,,,308.91,85.01,79.33,30.39,69.89,45.96,41.64,6,risk_on,141.6
2025-06-04,bull_2025,17.61,,,310.9,86.39,79.48,30.51,69.34,46.53,41.77,6,risk_on,137.46
2025-06-05,bull_2025,18.48,,,309.33,86.45,79.31,30.76,69.93,46.77,41.76,5,risk_on,140.09
2025-06-06,bull_2025,16.77,,,305.18,85.35,79.3,30.23,71.38,46.92,41.88,6,risk_on,138.85
2025-06-09,bull_2025,17.16,,,306.62,85.44,79.34,30.68,72.05,47.32,41.86,6,risk_on,139.18
2025-06-10,bull_2025,16.95,,,306.71,85.88,79.53,30.7,71.6,47.59,42.23,6,risk_on,141.22
2025-06-11,bull_2025,17.26,,,308.37,86.14,79.51,30.02,74.82,47.79,42.0,6,risk_on,141.39
2025-06-12,bull_2025,18.02,,,312.2,87.17,79.6,30.26,75.05,47.87,42.23,5,risk_on,145.6
2025-06-13,bull_2025,20.82,,,316.29,86.33,79.36,29.77,80.22,47.11,41.89,4,mild_risk_on,149.65
2025-06-16,bull_2025,19.11,,,311.78,85.46,79.52,30.2,78.59,47.23,41.93,5,risk_on,156.6
2025-06-17,bull_2025,21.6,,,311.94,86.5,79.43,29.96,82.3,46.61,41.76,4,mild_risk_on,154.36
2025-06-18,bull_2025,20.14,,,310.26,86.65,79.55,30.35,82.27,46.6,41.84,5,risk_on,148.41
2025-06-19,bull_2025,22.17,,,,,,,,,,-1,mild_risk_off,
2025-06-20,bull_2025,20.62,,,310.13,86.49,79.8,30.29,83.12,46.33,41.83,5,risk_on,149.19
2025-06-23,bull_2025,19.83,,,311.08,86.77,79.95,30.65,76.41,46.71,42.06,5,risk_on,154.78
2025-06-24,bull_2025,17.48,,,306.19,87.4,80.17,30.69,73.0,47.92,42.26,6,risk_on,154.97
2025-06-25,bull_2025,16.76,,,307.12,87.51,80.15,30.86,73.31,47.96,41.23,6,risk_on,152.24
2025-06-26,bull_2025,16.59,,,306.78,87.95,80.38,31.7,73.59,48.28,40.97,6,risk_on,147.46
2025-06-27,bull_2025,16.32,,,301.22,87.39,80.34,31.67,73.28,48.09,41.12,6,risk_on,143.44
2025-06-30,bull_2025,16.73,,,304.83,88.25,80.65,31.64,73.11,48.24,41.42,6,risk_on,139.65
2025-07-01,bull_2025,16.83,,,307.55,88.14,80.17,31.57,73.93,48.33,41.7,6,risk_on,140.07
2025-07-02,bull_2025,16.64,,,309.25,87.58,80.32,32.24,75.59,48.54,41.78,6,risk_on,139.28
2025-07-03,bull_2025,16.38,,,307.14,86.97,80.37,31.91,75.19,48.76,41.8,6,risk_on,141.36
2025-07-04,bull_2025,17.48,,,,,,,,,,2,mild_risk_on,
2025-07-07,bull_2025,17.79,,,307.37,86.14,80.1,31.15,76.48,48.07,41.48,6,risk_on,137.96
2025-07-08,bull_2025,16.81,,,304.16,86.03,79.99,33.77,76.96,48.37,41.42,6,risk_on,140.8
2025-07-09,bull_2025,15.94,,,305.52,86.93,80.21,34.3,76.93,48.29,41.4,6,risk_on,141.75
2025-07-10,bull_2025,15.78,,,306.2,86.99,80.13,34.8,75.39,48.42,41.61,6,risk_on,143.32
